model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count,quality_status,generation_seconds,predicted_body_age_years
teacher_qwen25_7b,Teacher: Qwen2.5-7B,199,13,32,3002,3,32,1,13,5,1.0,418,passed,68.896,66.11
teacher_qwen25_7b,Teacher: Qwen2.5-7B,200,10,24,2735,2,24,1,19,5,1.0,382,passed,64.564,76.34
teacher_qwen25_7b,Teacher: Qwen2.5-7B,201,14,30,3038,2,30,1,21,5,1.0,411,passed,73.17399999999998,33.71
teacher_qwen25_7b,Teacher: Qwen2.5-7B,202,14,28,3047,0,28,1,21,5,1.0,425,passed,73.455,82.8
teacher_qwen25_7b,Teacher: Qwen2.5-7B,203,14,23,2632,0,23,1,17,5,1.0,372,passed,61.737,72.12
teacher_qwen25_7b,Teacher: Qwen2.5-7B,204,13,30,2728,1,30,1,22,5,1.0,372,passed,68.075,67.45
teacher_qwen25_7b,Teacher: Qwen2.5-7B,205,14,21,2604,1,21,1,13,5,1.0,365,passed,59.144,59.09
teacher_qwen25_7b,Teacher: Qwen2.5-7B,206,12,22,2495,1,22,1,14,5,1.0,346,passed,57.68899999999999,61.36
teacher_qwen25_7b,Teacher: Qwen2.5-7B,207,15,28,2840,1,28,1,22,5,1.0,391,passed,70.597,74.72
teacher_qwen25_7b,Teacher: Qwen2.5-7B,208,14,24,2754,1,24,1,16,5,1.0,374,passed,65.555,80.28
teacher_qwen25_7b,Teacher: Qwen2.5-7B,209,15,23,2677,1,23,1,19,5,1.0,370,passed,64.141,43.84
teacher_qwen25_7b,Teacher: Qwen2.5-7B,210,13,21,2149,3,21,1,11,5,1.0,296,passed,47.576,28.48
teacher_qwen25_7b,Teacher: Qwen2.5-7B,211,13,28,2812,0,28,1,18,5,1.0,386,passed,67.132,28.66
teacher_qwen25_7b,Teacher: Qwen2.5-7B,212,15,28,3319,2,28,1,20,5,1.0,463,passed,78.065,59.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,213,15,29,3166,0,29,1,21,5,1.0,446,passed,77.854,36.8
teacher_qwen25_7b,Teacher: Qwen2.5-7B,214,12,26,2570,1,26,1,15,5,1.0,343,passed,60.097,74.98
teacher_qwen25_7b,Teacher: Qwen2.5-7B,215,14,22,3161,1,22,1,20,5,1.0,458,passed,73.875,66.9
teacher_qwen25_7b,Teacher: Qwen2.5-7B,216,13,19,2553,1,19,1,11,5,1.0,350,passed,55.883,45.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,217,14,27,2720,1,27,1,18,5,1.0,377,passed,63.716,28.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,218,13,25,2547,1,25,1,15,5,1.0,354,passed,59.76600000000001,37.9
teacher_qwen25_7b,Teacher: Qwen2.5-7B,219,11,27,2831,1,27,1,16,5,1.0,391,passed,67.705,39.57
teacher_qwen25_7b,Teacher: Qwen2.5-7B,220,14,23,2679,2,23,1,13,5,1.0,370,passed,63.312,64.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,221,15,27,3081,1,27,1,21,5,1.0,431,passed,75.704,26.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,222,16,22,2753,0,22,1,17,5,1.0,397,review_needed,64.688,80.84
teacher_qwen25_7b,Teacher: Qwen2.5-7B,223,13,23,2835,1,23,1,25,5,1.0,395,passed,71.378,34.79
teacher_qwen25_7b,Teacher: Qwen2.5-7B,224,11,26,2769,2,26,1,15,5,1.0,380,passed,63.48,23.77
teacher_qwen25_7b,Teacher: Qwen2.5-7B,225,11,26,2815,3,26,1,20,5,1.0,391,passed,67.992,59.59
teacher_qwen25_7b,Teacher: Qwen2.5-7B,226,10,25,3028,2,25,1,13,5,1.0,423,passed,68.44800000000001,25.63
teacher_qwen25_7b,Teacher: Qwen2.5-7B,227,11,31,3021,3,31,1,22,5,1.0,441,passed,76.53,75.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,228,12,22,2476,2,22,1,16,5,1.0,346,passed,58.957,89.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,229,12,25,2659,1,25,1,19,5,1.0,378,passed,66.88,31.28
teacher_qwen25_7b,Teacher: Qwen2.5-7B,230,14,31,3164,3,31,1,19,5,1.0,432,passed,77.045,76.02
teacher_qwen25_7b,Teacher: Qwen2.5-7B,231,7,18,2487,2,18,1,13,5,1.0,357,passed,56.844,35.41
teacher_qwen25_7b,Teacher: Qwen2.5-7B,232,13,20,2390,1,20,1,16,5,1.0,335,passed,57.059,72.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,233,12,22,2782,3,22,1,15,5,1.0,391,passed,62.966,60.15
teacher_qwen25_7b,Teacher: Qwen2.5-7B,234,13,26,2638,1,26,1,20,5,1.0,366,passed,65.248,50.41
teacher_qwen25_7b,Teacher: Qwen2.5-7B,235,12,39,3281,2,39,1,16,5,1.0,430,passed,78.741,44.62
teacher_qwen25_7b,Teacher: Qwen2.5-7B,236,19,24,2939,1,24,1,22,5,1.0,418,passed,71.232,74.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,237,16,27,3045,0,27,1,20,5,1.0,419,passed,73.266,31.83
teacher_qwen25_7b,Teacher: Qwen2.5-7B,238,14,22,2503,1,22,1,21,5,1.0,350,passed,63.786,73.1
teacher_qwen25_7b,Teacher: Qwen2.5-7B,239,13,28,2898,3,28,1,23,5,1.0,400,passed,70.499,63.66
teacher_qwen25_7b,Teacher: Qwen2.5-7B,240,13,27,3111,3,27,1,19,5,1.0,442,passed,76.23100000000002,36.39
teacher_qwen25_7b,Teacher: Qwen2.5-7B,241,9,19,2344,0,19,1,10,5,1.0,316,passed,50.625,77.54
teacher_qwen25_7b,Teacher: Qwen2.5-7B,242,13,25,2545,1,25,1,14,5,1.0,348,review_needed,57.31,62.93
teacher_qwen25_7b,Teacher: Qwen2.5-7B,243,12,31,3370,1,31,1,23,5,1.0,461,passed,81.607,83.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,244,13,28,2929,1,28,1,17,5,1.0,410,passed,68.874,66.81
teacher_qwen25_7b,Teacher: Qwen2.5-7B,245,10,25,2602,0,25,1,21,5,1.0,361,passed,64.818,62.98
teacher_qwen25_7b,Teacher: Qwen2.5-7B,246,16,26,2613,0,26,1,16,5,1.0,354,passed,60.941,57.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,247,14,19,2778,1,24,1,16,5,1.0,384,passed,65.128,25.81
teacher_qwen25_7b,Teacher: Qwen2.5-7B,248,13,26,2872,2,26,1,18,5,1.0,398,passed,68.21600000000001,74.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,249,15,19,2472,1,19,1,13,5,1.0,345,passed,55.254,50.11
teacher_qwen25_7b,Teacher: Qwen2.5-7B,250,13,29,2799,2,29,1,20,5,1.0,385,passed,68.317,27.82
teacher_qwen25_7b,Teacher: Qwen2.5-7B,251,16,27,3086,3,27,1,20,5,1.0,426,passed,75.285,62.22
teacher_qwen25_7b,Teacher: Qwen2.5-7B,252,14,21,2902,0,21,1,19,5,1.0,411,passed,69.107,85.09
teacher_qwen25_7b,Teacher: Qwen2.5-7B,253,13,20,2425,0,20,1,10,5,1.0,334,passed,52.976000000000006,65.07
teacher_qwen25_7b,Teacher: Qwen2.5-7B,254,13,26,3177,0,26,1,23,5,1.0,444,passed,76.22800000000002,33.44
teacher_qwen25_7b,Teacher: Qwen2.5-7B,255,16,23,2681,2,23,1,12,5,1.0,376,passed,58.62,46.46
teacher_qwen25_7b,Teacher: Qwen2.5-7B,256,14,29,3312,0,34,1,14,5,1.0,440,passed,76.37100000000002,51.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,257,14,22,2627,3,22,1,11,5,1.0,366,passed,58.617,87.92
teacher_qwen25_7b,Teacher: Qwen2.5-7B,258,21,28,3115,3,28,1,21,5,1.0,432,passed,75.39699999999998,51.4
teacher_qwen25_7b,Teacher: Qwen2.5-7B,259,13,21,2409,1,21,1,12,5,1.0,331,passed,55.227,60.92
teacher_qwen25_7b,Teacher: Qwen2.5-7B,260,17,27,2921,0,27,1,20,5,1.0,420,passed,72.861,86.64
teacher_qwen25_7b,Teacher: Qwen2.5-7B,261,13,24,3012,1,24,1,16,5,1.0,428,passed,70.568,53.04
teacher_qwen25_7b,Teacher: Qwen2.5-7B,262,14,33,3258,0,33,1,21,5,1.0,447,passed,78.312,34.09
teacher_qwen25_7b,Teacher: Qwen2.5-7B,263,11,22,2312,1,22,1,13,5,1.0,320,passed,52.31800000000001,69.09
teacher_qwen25_7b,Teacher: Qwen2.5-7B,264,12,27,2880,1,27,1,13,5,1.0,387,passed,65.111,59.79
teacher_qwen25_7b,Teacher: Qwen2.5-7B,265,9,28,3241,3,28,1,12,5,1.0,445,review_needed,70.381,48.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,266,11,29,2752,0,29,1,16,5,1.0,374,passed,65.001,46.44
teacher_qwen25_7b,Teacher: Qwen2.5-7B,267,12,27,2496,1,27,1,16,5,1.0,355,passed,60.742,85.28
teacher_qwen25_7b,Teacher: Qwen2.5-7B,268,14,35,2744,0,35,1,11,5,1.0,368,passed,62.707,42.96
teacher_qwen25_7b,Teacher: Qwen2.5-7B,269,14,22,2397,2,22,1,17,5,1.0,334,passed,59.403,67.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,270,12,22,2623,0,22,1,20,5,1.0,370,passed,64.309,30.91
teacher_qwen25_7b,Teacher: Qwen2.5-7B,271,10,25,2695,1,25,1,12,5,1.0,355,passed,59.701,61.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,272,13,20,2359,2,20,1,11,5,1.0,325,passed,53.922,23.64
teacher_qwen25_7b,Teacher: Qwen2.5-7B,273,10,28,2839,2,28,1,19,5,1.0,402,passed,69.788,24.67
teacher_qwen25_7b,Teacher: Qwen2.5-7B,274,14,29,3052,3,29,1,20,5,1.0,428,passed,74.293,41.36
teacher_qwen25_7b,Teacher: Qwen2.5-7B,275,13,27,2964,1,27,1,18,5,1.0,424,passed,70.681,76.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,276,16,30,3588,0,30,1,17,5,1.0,490,passed,81.093,80.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,277,10,25,3041,2,25,1,21,5,1.0,433,passed,74.381,46.62
teacher_qwen25_7b,Teacher: Qwen2.5-7B,278,13,28,2907,2,28,1,20,5,1.0,391,passed,71.188,68.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,279,15,28,3019,1,28,1,20,5,1.0,424,passed,71.406,80.5
teacher_qwen25_7b,Teacher: Qwen2.5-7B,280,11,24,2535,2,24,1,20,5,1.0,350,passed,62.53100000000001,24.24
teacher_qwen25_7b,Teacher: Qwen2.5-7B,281,12,17,2718,1,17,1,15,5,1.0,377,passed,60.476000000000006,48.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,282,12,22,2966,2,22,1,15,5,1.0,417,passed,67.43,84.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,283,14,26,3044,1,26,1,21,5,1.0,425,passed,74.416,18.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,284,12,24,2518,2,24,1,13,5,1.0,346,passed,57.992,64.65
teacher_qwen25_7b,Teacher: Qwen2.5-7B,285,16,26,2591,1,26,1,19,5,1.0,352,passed,64.608,38.72
teacher_qwen25_7b,Teacher: Qwen2.5-7B,286,12,26,2749,2,26,1,21,5,1.0,386,passed,68.335,83.03
teacher_qwen25_7b,Teacher: Qwen2.5-7B,287,12,21,2404,0,21,1,11,5,1.0,333,passed,52.995,50.78
teacher_qwen25_7b,Teacher: Qwen2.5-7B,288,9,26,2773,2,26,1,20,5,1.0,403,passed,68.903,80.59
teacher_qwen25_7b,Teacher: Qwen2.5-7B,289,12,25,2585,1,25,1,19,5,1.0,357,passed,62.86,63.04
teacher_qwen25_7b,Teacher: Qwen2.5-7B,290,12,26,2890,0,26,1,18,5,1.0,400,passed,67.792,77.84
teacher_qwen25_7b,Teacher: Qwen2.5-7B,291,13,26,2494,1,26,1,19,5,1.0,343,passed,60.307,38.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,292,16,23,2755,1,23,1,13,5,1.0,386,passed,64.221,78.45
teacher_qwen25_7b,Teacher: Qwen2.5-7B,293,12,32,3293,3,32,1,19,5,1.0,452,passed,78.743,49.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,294,16,27,2666,3,27,1,15,5,1.0,374,passed,63.447,69.39
teacher_qwen25_7b,Teacher: Qwen2.5-7B,295,9,26,2873,2,26,1,13,5,1.0,391,passed,63.757,21.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,296,18,24,2968,3,24,1,13,5,1.0,421,passed,69.40100000000001,82.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,297,15,24,2812,2,24,1,18,5,1.0,387,passed,64.71,78.34
teacher_qwen25_7b,Teacher: Qwen2.5-7B,298,15,19,2600,2,19,1,14,5,1.0,358,passed,57.289,51.62
teacher_qwen25_7b,Teacher: Qwen2.5-7B,299,14,24,2710,3,24,1,20,5,1.0,380,passed,67.303,56.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,300,14,26,2857,1,26,1,22,5,1.0,396,passed,71.877,79.46
teacher_qwen25_7b,Teacher: Qwen2.5-7B,301,13,21,2328,2,21,1,14,5,1.0,323,passed,55.783,28.78
teacher_qwen25_7b,Teacher: Qwen2.5-7B,302,10,29,2922,2,29,1,20,5,1.0,406,passed,71.845,24.26
teacher_qwen25_7b,Teacher: Qwen2.5-7B,303,14,20,2990,3,20,1,17,5,1.0,428,passed,70.828,21.55
teacher_qwen25_7b,Teacher: Qwen2.5-7B,304,12,18,2833,2,18,1,22,5,1.0,409,passed,68.76100000000001,54.73
teacher_qwen25_7b,Teacher: Qwen2.5-7B,305,10,24,2953,3,24,1,11,5,1.0,408,passed,66.134,83.1
teacher_qwen25_7b,Teacher: Qwen2.5-7B,306,11,28,2783,2,28,1,22,5,1.0,390,passed,70.432,87.28
teacher_qwen25_7b,Teacher: Qwen2.5-7B,307,10,25,2801,2,25,1,13,5,1.0,387,passed,64.221,37.97
teacher_qwen25_7b,Teacher: Qwen2.5-7B,308,16,31,3404,1,31,1,20,5,1.0,479,passed,82.5,38.89
teacher_qwen25_7b,Teacher: Qwen2.5-7B,309,17,24,2724,0,24,1,18,5,1.0,379,passed,64.34899999999999,67.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,310,13,26,2926,1,26,1,21,5,1.0,410,passed,72.87,43.1
teacher_qwen25_7b,Teacher: Qwen2.5-7B,311,11,22,2439,2,22,1,14,5,1.0,329,passed,58.106,40.76
teacher_qwen25_7b,Teacher: Qwen2.5-7B,312,15,25,2345,1,25,1,18,5,1.0,313,passed,58.515,69.8
teacher_qwen25_7b,Teacher: Qwen2.5-7B,313,15,25,2575,2,25,1,11,5,1.0,361,passed,57.804,47.19
teacher_qwen25_7b,Teacher: Qwen2.5-7B,314,11,25,2591,1,25,1,16,5,1.0,350,passed,61.035,48.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,315,18,42,3498,1,42,1,15,5,1.0,476,passed,81.557,26.51
teacher_qwen25_7b,Teacher: Qwen2.5-7B,316,8,22,2688,3,22,1,14,5,1.0,374,passed,60.102,72.66
teacher_qwen25_7b,Teacher: Qwen2.5-7B,317,13,26,2569,1,26,1,20,5,1.0,366,passed,64.009,62.75
teacher_qwen25_7b,Teacher: Qwen2.5-7B,318,13,22,2667,2,22,1,16,5,1.0,371,passed,63.849,69.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,319,16,28,3201,0,32,1,14,5,1.0,431,passed,76.568,46.74
teacher_qwen25_7b,Teacher: Qwen2.5-7B,320,11,18,2621,0,18,1,15,5,1.0,360,passed,59.892,55.4
teacher_qwen25_7b,Teacher: Qwen2.5-7B,321,12,25,2608,2,25,1,21,5,1.0,370,passed,64.42399999999999,42.93
teacher_qwen25_7b,Teacher: Qwen2.5-7B,322,14,24,2619,2,24,1,16,5,1.0,359,passed,62.032,31.71
teacher_qwen25_7b,Teacher: Qwen2.5-7B,323,14,24,2496,2,24,1,22,5,1.0,357,passed,63.38800000000001,84.31
teacher_qwen25_7b,Teacher: Qwen2.5-7B,324,14,26,2679,2,26,1,18,5,1.0,364,passed,63.739,67.03
teacher_qwen25_7b,Teacher: Qwen2.5-7B,325,15,21,2622,0,21,1,15,5,1.0,378,review_needed,60.879,83.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,326,13,19,2573,0,19,1,13,5,1.0,366,passed,59.094,87.15
teacher_qwen25_7b,Teacher: Qwen2.5-7B,327,12,25,2403,1,25,1,12,5,1.0,314,passed,54.938,26.04
teacher_qwen25_7b,Teacher: Qwen2.5-7B,328,18,29,2747,1,29,1,20,5,1.0,383,passed,67.447,58.6
teacher_qwen25_7b,Teacher: Qwen2.5-7B,329,9,22,2692,1,22,1,15,5,1.0,376,passed,63.678,57.06
teacher_qwen25_7b,Teacher: Qwen2.5-7B,330,13,28,2811,2,28,1,18,5,1.0,385,passed,66.999,35.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,331,10,24,2279,2,24,1,11,5,1.0,322,passed,52.867,84.53
teacher_qwen25_7b,Teacher: Qwen2.5-7B,332,14,29,2899,0,29,1,18,5,1.0,394,passed,70.347,79.74
teacher_qwen25_7b,Teacher: Qwen2.5-7B,333,15,25,2799,2,25,1,20,5,1.0,401,passed,68.378,23.32
teacher_qwen25_7b,Teacher: Qwen2.5-7B,334,16,27,2621,2,27,1,22,5,1.0,370,passed,67.955,82.67
teacher_qwen25_7b,Teacher: Qwen2.5-7B,335,19,29,2823,0,29,1,15,5,1.0,390,passed,65.531,75.08
teacher_qwen25_7b,Teacher: Qwen2.5-7B,336,15,29,3197,2,29,1,19,5,1.0,438,passed,76.304,72.54
teacher_qwen25_7b,Teacher: Qwen2.5-7B,337,16,36,2887,0,36,1,26,5,1.0,394,passed,72.86399999999998,45.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,338,17,35,2947,1,35,1,18,5,1.0,405,passed,70.562,18.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,339,14,27,2680,2,27,1,11,5,1.0,365,passed,61.332,57.2
teacher_qwen25_7b,Teacher: Qwen2.5-7B,340,13,28,2715,1,28,1,16,5,1.0,374,passed,64.995,28.09
teacher_qwen25_7b,Teacher: Qwen2.5-7B,341,13,27,2862,1,27,1,19,5,1.0,392,passed,69.068,81.89
teacher_qwen25_7b,Teacher: Qwen2.5-7B,342,16,23,2560,2,23,1,17,5,1.0,355,passed,61.49,51.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,343,12,20,2435,2,20,1,16,5,1.0,345,passed,58.398,30.71
teacher_qwen25_7b,Teacher: Qwen2.5-7B,344,16,28,3182,0,28,1,28,5,1.0,453,passed,82.986,82.69
teacher_qwen25_7b,Teacher: Qwen2.5-7B,345,13,24,2812,1,24,1,14,5,1.0,387,passed,67.318,69.39
teacher_qwen25_7b,Teacher: Qwen2.5-7B,346,12,26,2721,1,26,1,21,5,1.0,378,passed,66.764,49.58
teacher_qwen25_7b,Teacher: Qwen2.5-7B,347,13,26,3058,2,26,1,20,5,1.0,434,passed,74.226,69.1
teacher_qwen25_7b,Teacher: Qwen2.5-7B,348,14,23,2864,2,23,1,12,5,1.0,398,passed,64.947,56.92
teacher_qwen25_7b,Teacher: Qwen2.5-7B,349,11,23,2241,1,23,1,14,5,1.0,309,passed,53.033,18.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,350,18,25,2942,0,25,1,20,5,1.0,405,passed,69.721,79.73
teacher_qwen25_7b,Teacher: Qwen2.5-7B,351,10,25,2832,2,25,1,13,5,1.0,393,passed,63.496,32.32
teacher_qwen25_7b,Teacher: Qwen2.5-7B,352,15,31,2961,0,31,1,22,5,1.0,405,review_needed,71.521,79.15
teacher_qwen25_7b,Teacher: Qwen2.5-7B,353,15,30,2760,1,30,1,14,5,1.0,369,passed,62.677,50.36
teacher_qwen25_7b,Teacher: Qwen2.5-7B,354,13,25,2848,2,25,1,19,5,1.0,397,passed,67.722,77.98
teacher_qwen25_7b,Teacher: Qwen2.5-7B,355,11,25,2715,3,25,1,19,5,1.0,374,passed,66.627,40.39
teacher_qwen25_7b,Teacher: Qwen2.5-7B,356,15,24,3282,1,28,1,21,5,1.0,452,passed,78.641,46.41
teacher_qwen25_7b,Teacher: Qwen2.5-7B,357,11,26,2821,2,26,1,16,5,1.0,391,passed,67.199,49.82
teacher_qwen25_7b,Teacher: Qwen2.5-7B,358,12,27,3098,1,27,1,21,5,1.0,426,passed,74.267,26.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,359,11,29,2777,2,29,1,18,5,1.0,386,passed,68.165,30.06
teacher_qwen25_7b,Teacher: Qwen2.5-7B,360,14,22,2746,2,22,1,14,5,1.0,383,passed,63.77,59.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,361,18,30,2560,2,30,1,21,5,1.0,355,passed,65.47800000000001,23.25
teacher_qwen25_7b,Teacher: Qwen2.5-7B,362,14,20,2866,0,20,1,16,5,1.0,403,passed,67.777,27.53
teacher_qwen25_7b,Teacher: Qwen2.5-7B,363,10,25,2797,2,25,1,15,5,1.0,389,passed,63.425,19.51
teacher_qwen25_7b,Teacher: Qwen2.5-7B,364,11,26,2823,1,26,1,14,5,1.0,391,passed,65.84100000000001,30.46
teacher_qwen25_7b,Teacher: Qwen2.5-7B,365,12,25,2505,2,25,1,18,5,1.0,345,passed,61.244,28.97
teacher_qwen25_7b,Teacher: Qwen2.5-7B,366,13,29,3056,2,29,1,22,5,1.0,432,passed,77.015,76.02
teacher_qwen25_7b,Teacher: Qwen2.5-7B,367,15,34,3325,2,34,1,22,5,1.0,461,passed,82.771,67.66
teacher_qwen25_7b,Teacher: Qwen2.5-7B,368,14,22,2804,1,22,1,16,5,1.0,397,passed,66.405,45.53
teacher_qwen25_7b,Teacher: Qwen2.5-7B,369,13,24,2820,2,24,1,23,5,1.0,418,passed,71.557,57.62
teacher_qwen25_7b,Teacher: Qwen2.5-7B,370,12,25,2601,3,25,1,22,5,1.0,362,passed,66.111,44.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,371,15,25,2583,0,25,1,18,5,1.0,361,passed,62.394,36.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,372,13,28,2891,2,28,1,22,5,1.0,406,passed,71.733,32.88
teacher_qwen25_7b,Teacher: Qwen2.5-7B,373,13,30,3052,0,30,1,13,5,1.0,411,passed,71.665,55.17
teacher_qwen25_7b,Teacher: Qwen2.5-7B,374,15,24,2760,2,24,1,14,5,1.0,383,review_needed,62.81800000000001,79.01
teacher_qwen25_7b,Teacher: Qwen2.5-7B,375,9,27,2490,0,27,1,22,5,1.0,344,passed,62.959,82.3
teacher_qwen25_7b,Teacher: Qwen2.5-7B,376,11,20,2358,2,20,1,13,5,1.0,344,passed,55.271,67.88
teacher_qwen25_7b,Teacher: Qwen2.5-7B,377,11,27,2538,1,27,1,23,5,1.0,347,passed,66.42699999999999,31.98
teacher_qwen25_7b,Teacher: Qwen2.5-7B,378,9,31,3402,1,31,1,21,5,1.0,478,passed,82.113,55.85
teacher_qwen25_7b,Teacher: Qwen2.5-7B,379,13,17,2273,1,17,1,9,5,1.0,323,passed,48.786,41.82
teacher_qwen25_7b,Teacher: Qwen2.5-7B,380,9,26,2660,2,26,1,20,5,1.0,364,passed,64.546,41.54
teacher_qwen25_7b,Teacher: Qwen2.5-7B,381,17,28,3443,2,28,1,21,5,1.0,478,passed,81.963,29.68
teacher_qwen25_7b,Teacher: Qwen2.5-7B,382,12,23,2529,3,23,1,15,5,1.0,344,passed,58.983,61.16
teacher_qwen25_7b,Teacher: Qwen2.5-7B,383,10,27,2817,1,27,1,16,5,1.0,404,passed,68.439,49.96
teacher_qwen25_7b,Teacher: Qwen2.5-7B,384,13,22,3221,2,22,1,15,5,1.0,468,passed,74.706,41.5
teacher_qwen25_7b,Teacher: Qwen2.5-7B,385,10,17,2445,0,17,1,14,5,1.0,351,passed,56.839,83.77
teacher_qwen25_7b,Teacher: Qwen2.5-7B,386,14,26,2612,1,26,1,17,5,1.0,351,passed,63.702,23.08
teacher_qwen25_7b,Teacher: Qwen2.5-7B,387,13,27,2291,1,27,1,18,5,1.0,316,passed,57.801,77.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,388,11,27,2768,2,27,1,19,5,1.0,376,passed,68.577,81.88
teacher_qwen25_7b,Teacher: Qwen2.5-7B,389,14,26,3349,2,26,1,19,5,1.0,463,passed,76.952,33.07
teacher_qwen25_7b,Teacher: Qwen2.5-7B,390,12,25,2919,1,25,1,24,5,1.0,405,passed,72.385,37.74
teacher_qwen25_7b,Teacher: Qwen2.5-7B,391,12,26,2750,0,26,1,22,5,1.0,390,passed,69.54,80.17
teacher_qwen25_7b,Teacher: Qwen2.5-7B,392,14,26,2902,1,26,1,21,5,1.0,421,passed,70.314,65.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,393,14,24,2648,3,24,1,19,5,1.0,368,passed,62.69300000000001,56.43
teacher_qwen25_7b,Teacher: Qwen2.5-7B,394,14,24,2579,1,24,1,19,5,1.0,357,passed,63.464,65.85
teacher_qwen25_7b,Teacher: Qwen2.5-7B,395,10,21,2557,2,21,1,13,5,1.0,353,review_needed,56.285,25.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,396,11,23,2939,3,23,1,16,5,1.0,420,passed,68.91199999999999,71.77
teacher_qwen25_7b,Teacher: Qwen2.5-7B,397,10,28,2947,1,28,1,20,5,1.0,405,passed,71.617,34.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,398,14,26,2399,0,26,1,26,5,1.0,334,passed,64.25399999999999,33.45
teacher_qwen25_7b,Teacher: Qwen2.5-7B,399,12,25,2559,1,25,1,13,5,1.0,348,passed,58.912,49.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,400,12,22,2535,1,22,1,12,5,1.0,346,passed,56.058,33.94
teacher_qwen25_7b,Teacher: Qwen2.5-7B,401,14,28,2853,1,28,1,19,5,1.0,386,passed,68.271,81.85
teacher_qwen25_7b,Teacher: Qwen2.5-7B,402,16,27,2801,1,27,1,18,5,1.0,379,passed,67.44,47.14
teacher_qwen25_7b,Teacher: Qwen2.5-7B,403,12,27,2686,0,27,1,19,5,1.0,358,passed,65.369,34.08
teacher_qwen25_7b,Teacher: Qwen2.5-7B,404,18,26,2603,2,26,1,19,5,1.0,359,passed,64.80199999999999,77.13
teacher_qwen25_7b,Teacher: Qwen2.5-7B,405,18,28,2803,1,28,1,24,5,1.0,384,passed,71.04899999999998,79.24
teacher_qwen25_7b,Teacher: Qwen2.5-7B,406,12,24,2843,0,24,1,14,5,1.0,389,passed,65.803,43.46
teacher_qwen25_7b,Teacher: Qwen2.5-7B,407,16,30,2683,1,30,1,16,5,1.0,358,passed,64.559,22.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,408,16,24,2758,1,24,1,25,5,1.0,393,passed,70.062,25.53
teacher_qwen25_7b,Teacher: Qwen2.5-7B,409,17,34,3368,2,34,1,18,5,1.0,475,passed,83.486,31.13
teacher_qwen25_7b,Teacher: Qwen2.5-7B,410,14,25,2772,0,25,1,17,5,1.0,382,passed,65.946,53.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,411,14,26,2838,1,26,1,18,5,1.0,384,passed,66.067,81.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,412,10,20,2505,2,20,1,15,5,1.0,358,passed,61.022,73.83
teacher_qwen25_7b,Teacher: Qwen2.5-7B,413,13,24,2790,1,24,1,13,5,1.0,377,passed,60.792,52.05
