action_verb_count,bullet_count,category_alcohol,category_checks,category_diet,category_exercise,category_follow-up,category_sleep,category_smoking,category_stress,distillation_id,explanation_connector_count,feature_Activity,feature_Alcohol,feature_BMI,feature_Blood Glucose,feature_Blood Pressure,feature_Cholesterol,feature_Diet,feature_Mental Health,feature_Predicted Body Age,feature_Sleep,feature_Smoking,feature_Stress,feature_evidence_count,forbidden_term_count,key_signal_coverage,medical_disclaimer_present,numeric_evidence_count,person_index,quality_score,recommendation_category_count,required_heading_count,required_heading_coverage,response_source,word_count
14,25,1,1,1,1,1,1,1,1,962,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,962,90.68571428571428,8,5,1.0,Qwen teacher distillation,339
6,14,1,1,1,1,1,1,1,1,962,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,962,80.6,8,5,1.0,Local rule-based fallback,231
13,24,1,1,1,1,1,1,1,1,963,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,963,93.0,8,5,1.0,Qwen teacher distillation,376
6,14,1,1,1,1,1,1,1,1,963,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,963,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,34,1,1,1,1,1,1,1,1,964,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,964,93.0,8,5,1.0,Qwen teacher distillation,399
6,15,1,1,1,1,1,1,1,1,964,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,964,80.71428571428571,8,5,1.0,Local rule-based fallback,235
12,27,1,1,1,1,1,1,1,1,965,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,17,965,95.0,8,5,1.0,Qwen teacher distillation,413
6,13,1,1,1,1,1,1,1,1,965,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,965,80.4,8,5,1.0,Local rule-based fallback,224
16,28,1,1,1,1,1,1,1,1,966,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,966,93.0,8,5,1.0,Qwen teacher distillation,397
6,15,1,1,1,1,1,1,1,1,966,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,966,80.65714285714286,8,5,1.0,Local rule-based fallback,233
15,26,1,1,1,1,1,1,1,1,967,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,967,89.0,8,5,1.0,Qwen teacher distillation,392
6,14,1,1,1,1,1,1,1,1,967,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,967,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,37,1,1,1,1,1,1,1,1,968,3,1,1,1,0,1,1,1,1,0,1,1,1,10,0,1.0,0,21,968,91.0,8,5,1.0,Qwen teacher distillation,425
6,13,1,1,1,1,1,1,1,1,968,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,968,80.34285714285714,8,5,1.0,Local rule-based fallback,222
16,29,1,1,1,1,1,1,1,1,970,3,1,1,1,0,1,1,1,0,1,1,1,1,10,0,1.0,0,19,970,91.0,8,5,1.0,Qwen teacher distillation,382
6,14,1,1,1,1,1,1,1,1,970,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,970,80.45714285714286,8,5,1.0,Local rule-based fallback,226
12,26,1,1,1,1,1,1,1,1,971,6,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,1,20,971,100.0,8,5,1.0,Qwen teacher distillation,393
6,13,1,1,1,1,1,1,1,1,971,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,971,80.45714285714286,8,5,1.0,Local rule-based fallback,226
14,29,1,1,1,1,1,1,1,1,972,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,19,972,91.0,8,5,1.0,Qwen teacher distillation,374
6,14,1,1,1,1,1,1,1,1,972,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,972,80.48571428571428,8,5,1.0,Local rule-based fallback,227
14,26,1,1,1,1,1,1,1,1,973,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,26,973,91.0,8,5,1.0,Qwen teacher distillation,452
6,15,1,1,1,1,1,1,1,1,973,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,973,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,26,1,1,1,1,1,1,1,1,974,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,18,974,96.0,8,5,1.0,Qwen teacher distillation,395
6,15,1,1,1,1,1,1,1,1,974,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,974,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,21,1,1,1,1,1,1,1,1,975,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,11,975,90.02857142857142,8,5,1.0,Qwen teacher distillation,316
6,15,1,1,1,1,1,1,1,1,975,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,975,80.77142857142857,8,5,1.0,Local rule-based fallback,237
11,24,1,1,1,1,1,1,1,1,976,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,10,976,91.21904761904761,8,5,1.0,Qwen teacher distillation,346
6,11,1,1,1,1,1,1,1,1,976,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,976,80.08571428571429,8,5,1.0,Local rule-based fallback,213
14,30,1,1,1,1,1,1,1,1,977,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,977,93.0,8,5,1.0,Qwen teacher distillation,416
6,13,1,1,1,1,1,1,1,1,977,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,977,80.4,8,5,1.0,Local rule-based fallback,224
15,30,1,1,1,1,1,1,1,1,978,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,18,978,93.0,8,5,1.0,Qwen teacher distillation,447
6,15,1,1,1,1,1,1,1,1,978,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,978,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,25,1,1,1,1,1,1,1,1,979,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,19,979,94.0,8,5,1.0,Qwen teacher distillation,389
6,15,1,1,1,1,1,1,1,1,979,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,979,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,32,1,1,1,1,1,1,1,1,980,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,980,91.0,8,5,1.0,Qwen teacher distillation,421
6,15,1,1,1,1,1,1,1,1,980,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,980,80.65714285714286,8,5,1.0,Local rule-based fallback,233
15,24,1,1,1,1,1,1,1,1,981,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,981,95.0,8,5,1.0,Qwen teacher distillation,362
6,15,1,1,1,1,1,1,1,1,981,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,981,80.77142857142857,8,5,1.0,Local rule-based fallback,237
17,36,1,1,1,1,1,1,1,1,982,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,16,982,91.0,8,5,1.0,Qwen teacher distillation,421
6,12,1,1,1,1,1,1,1,1,982,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,982,80.34285714285714,8,5,1.0,Local rule-based fallback,222
16,26,1,1,1,1,1,1,1,1,983,6,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,19,983,95.0,8,5,1.0,Qwen teacher distillation,389
6,15,1,1,1,1,1,1,1,1,983,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,983,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,20,1,1,1,1,1,1,1,1,984,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,17,984,91.0,8,5,1.0,Qwen teacher distillation,350
6,14,1,1,1,1,1,1,1,1,984,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,984,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,25,1,1,1,1,1,1,1,1,985,4,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,11,985,91.5,8,5,1.0,Qwen teacher distillation,358
6,13,1,1,1,1,1,1,1,1,985,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,985,80.22857142857143,8,5,1.0,Local rule-based fallback,218
15,23,1,1,1,1,1,1,1,1,986,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,14,986,95.0,8,5,1.0,Qwen teacher distillation,409
6,14,1,1,1,1,1,1,1,1,986,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,986,80.6,8,5,1.0,Local rule-based fallback,231
13,28,1,1,1,1,1,1,1,1,987,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,27,987,94.0,8,5,1.0,Qwen teacher distillation,400
6,15,1,1,1,1,1,1,1,1,987,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,987,80.77142857142857,8,5,1.0,Local rule-based fallback,237
13,23,1,1,1,1,1,1,1,1,988,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,18,988,93.0,8,5,1.0,Qwen teacher distillation,436
6,14,1,1,1,1,1,1,1,1,988,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,988,80.6,8,5,1.0,Local rule-based fallback,231
17,25,1,1,1,1,1,1,1,1,989,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,989,91.0,8,5,1.0,Qwen teacher distillation,428
6,13,1,1,1,1,1,1,1,1,989,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,989,80.48571428571428,8,5,1.0,Local rule-based fallback,227
14,28,1,1,1,1,1,1,1,1,990,6,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,14,990,95.0,8,5,1.0,Qwen teacher distillation,394
6,15,1,1,1,1,1,1,1,1,990,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,990,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,26,1,1,1,1,1,1,1,1,991,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,26,991,89.0,8,5,1.0,Qwen teacher distillation,372
6,14,1,1,1,1,1,1,1,1,991,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,991,80.51428571428572,8,5,1.0,Local rule-based fallback,228
15,32,1,1,1,1,1,1,1,1,992,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,14,992,89.0,8,5,1.0,Qwen teacher distillation,357
6,14,1,1,1,1,1,1,1,1,992,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,992,80.51428571428572,8,5,1.0,Local rule-based fallback,228
18,32,1,1,1,1,1,1,1,1,993,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,993,89.0,8,5,1.0,Qwen teacher distillation,376
6,15,1,1,1,1,1,1,1,1,993,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,993,80.65714285714286,8,5,1.0,Local rule-based fallback,233
15,22,1,1,1,1,1,1,1,1,994,2,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,13,994,87.32857142857142,8,5,1.0,Qwen teacher distillation,344
6,15,1,1,1,1,1,1,1,1,994,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,994,80.57142857142857,8,5,1.0,Local rule-based fallback,230
12,27,1,1,1,1,1,1,1,1,995,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,16,995,93.0,8,5,1.0,Qwen teacher distillation,367
6,15,1,1,1,1,1,1,1,1,995,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,995,80.74285714285715,8,5,1.0,Local rule-based fallback,236
13,27,1,1,1,1,1,1,1,1,996,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,24,996,89.0,8,5,1.0,Qwen teacher distillation,388
6,13,1,1,1,1,1,1,1,1,996,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,996,80.4,8,5,1.0,Local rule-based fallback,224
14,25,1,1,1,1,1,1,1,1,997,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,16,997,93.0,8,5,1.0,Qwen teacher distillation,350
6,15,1,1,1,1,1,1,1,1,997,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,997,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,34,1,1,1,1,1,1,1,1,998,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,998,91.0,8,5,1.0,Qwen teacher distillation,460
6,15,1,1,1,1,1,1,1,1,998,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,998,80.68571428571428,8,5,1.0,Local rule-based fallback,234
16,26,1,1,1,1,1,1,1,1,999,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,999,93.0,8,5,1.0,Qwen teacher distillation,412
6,15,1,1,1,1,1,1,1,1,999,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,999,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,29,1,1,1,1,1,1,1,1,1000,6,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,17,1000,95.0,8,5,1.0,Qwen teacher distillation,431
6,12,1,1,1,1,1,1,1,1,1000,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1000,80.31428571428572,8,5,1.0,Local rule-based fallback,221
15,25,1,1,1,1,1,1,1,1,1001,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,1001,88.65714285714286,8,5,1.0,Qwen teacher distillation,338
6,15,1,1,1,1,1,1,1,1,1001,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1001,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,28,1,1,1,1,1,1,1,1,1002,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,12,1002,95.0,8,5,1.0,Qwen teacher distillation,369
6,15,1,1,1,1,1,1,1,1,1002,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1002,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,25,1,1,1,1,1,1,1,1,1003,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,13,1003,93.0,8,5,1.0,Qwen teacher distillation,363
6,14,1,1,1,1,1,1,1,1,1003,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1003,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,26,1,1,1,1,1,1,1,1,1004,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,1004,93.0,8,5,1.0,Qwen teacher distillation,372
6,15,1,1,1,1,1,1,1,1,1004,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1004,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,27,1,1,1,1,1,1,1,1,1005,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,1005,89.0,8,5,1.0,Qwen teacher distillation,390
6,15,1,1,1,1,1,1,1,1,1005,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1005,80.8,8,5,1.0,Local rule-based fallback,238
13,27,1,1,1,1,1,1,1,1,1006,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,16,1006,95.0,8,5,1.0,Qwen teacher distillation,361
6,14,1,1,1,1,1,1,1,1,1006,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1006,80.65714285714286,8,5,1.0,Local rule-based fallback,233
12,25,1,1,1,1,1,1,1,1,1007,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,1007,93.0,8,5,1.0,Qwen teacher distillation,405
6,15,1,1,1,1,1,1,1,1,1007,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1007,80.68571428571428,8,5,1.0,Local rule-based fallback,234
12,26,1,1,1,1,1,1,1,1,1008,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,1008,89.0,8,5,1.0,Qwen teacher distillation,368
6,15,1,1,1,1,1,1,1,1,1008,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1008,80.71428571428571,8,5,1.0,Local rule-based fallback,235
17,36,1,1,1,1,1,1,1,1,1009,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1009,95.0,8,5,1.0,Qwen teacher distillation,445
6,12,1,1,1,1,1,1,1,1,1009,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1009,80.31428571428572,8,5,1.0,Local rule-based fallback,221
11,28,1,1,1,1,1,1,1,1,1010,1,1,1,1,1,1,0,1,1,1,1,1,1,11,0,1.0,0,20,1010,85.33333333333333,8,5,1.0,Qwen teacher distillation,378
6,14,1,1,1,1,1,1,1,1,1010,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1010,80.51428571428572,8,5,1.0,Local rule-based fallback,228
14,27,1,1,1,1,1,1,1,1,1011,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,14,1011,90.88571428571429,8,5,1.0,Qwen teacher distillation,346
6,15,1,1,1,1,1,1,1,1,1011,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1011,80.77142857142857,8,5,1.0,Local rule-based fallback,237
16,22,1,1,1,1,1,1,1,1,1012,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,15,1012,91.0,8,5,1.0,Qwen teacher distillation,380
6,15,1,1,1,1,1,1,1,1,1012,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1012,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,23,1,1,1,1,1,1,1,1,1013,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,16,1013,92.94285714285715,8,5,1.0,Qwen teacher distillation,348
6,15,1,1,1,1,1,1,1,1,1013,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1013,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,23,1,1,1,1,1,1,1,1,1014,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,11,1014,93.0,8,5,1.0,Qwen teacher distillation,353
6,15,1,1,1,1,1,1,1,1,1014,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1014,80.8,8,5,1.0,Local rule-based fallback,238
14,25,1,1,1,1,1,1,1,1,1015,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,1015,90.85714285714286,8,5,1.0,Qwen teacher distillation,345
6,15,1,1,1,1,1,1,1,1,1015,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1015,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,25,1,1,1,1,1,1,1,1,1016,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,1016,91.0,8,5,1.0,Qwen teacher distillation,384
6,14,1,1,1,1,1,1,1,1,1016,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1016,80.54285714285714,8,5,1.0,Local rule-based fallback,229
16,38,1,1,1,1,1,1,1,1,1017,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,25,1017,91.0,8,5,1.0,Qwen teacher distillation,427
6,14,1,1,1,1,1,1,1,1,1017,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1017,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,23,1,1,1,1,1,1,1,1,1018,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,1018,88.97142857142858,8,5,1.0,Qwen teacher distillation,349
6,13,1,1,1,1,1,1,1,1,1018,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1018,80.42857142857143,8,5,1.0,Local rule-based fallback,225
15,29,1,1,1,1,1,1,1,1,1019,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,1019,91.0,8,5,1.0,Qwen teacher distillation,423
6,15,1,1,1,1,1,1,1,1,1019,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1019,80.74285714285715,8,5,1.0,Local rule-based fallback,236
13,26,1,1,1,1,1,1,1,1,1020,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1020,91.0,8,5,1.0,Qwen teacher distillation,379
6,13,1,1,1,1,1,1,1,1,1020,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1020,80.37142857142857,8,5,1.0,Local rule-based fallback,223
15,27,1,1,1,1,1,1,1,1,1021,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,20,1021,93.0,8,5,1.0,Qwen teacher distillation,402
6,14,1,1,1,1,1,1,1,1,1021,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1021,80.48571428571428,8,5,1.0,Local rule-based fallback,227
17,26,1,1,1,1,1,1,1,1,1022,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,1022,91.0,8,5,1.0,Qwen teacher distillation,432
6,15,1,1,1,1,1,1,1,1,1022,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1022,80.71428571428571,8,5,1.0,Local rule-based fallback,235
12,23,1,1,1,1,1,1,1,1,1023,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,16,1023,95.0,8,5,1.0,Qwen teacher distillation,361
6,15,1,1,1,1,1,1,1,1,1023,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1023,80.68571428571428,8,5,1.0,Local rule-based fallback,234
16,29,1,1,1,1,1,1,1,1,1024,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,1024,93.0,8,5,1.0,Qwen teacher distillation,398
6,15,1,1,1,1,1,1,1,1,1024,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1024,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,26,1,1,1,1,1,1,1,1,1025,6,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,15,1025,95.0,8,5,1.0,Qwen teacher distillation,447
6,15,1,1,1,1,1,1,1,1,1025,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1025,80.71428571428571,8,5,1.0,Local rule-based fallback,235
13,27,1,1,1,1,1,1,1,1,1026,4,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,20,1026,93.0,8,5,1.0,Qwen teacher distillation,410
6,14,1,1,1,1,1,1,1,1,1026,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1026,80.6,8,5,1.0,Local rule-based fallback,231
13,28,1,1,1,1,1,1,1,1,1027,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,20,1027,95.0,8,5,1.0,Qwen teacher distillation,407
6,14,1,1,1,1,1,1,1,1,1027,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1027,80.57142857142857,8,5,1.0,Local rule-based fallback,230
14,31,1,1,1,1,1,1,1,1,1028,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,25,1028,91.0,8,5,1.0,Qwen teacher distillation,432
6,15,1,1,1,1,1,1,1,1,1028,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1028,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,20,1,1,1,1,1,1,1,1,1029,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,12,1029,89.0,8,5,1.0,Qwen teacher distillation,364
6,15,1,1,1,1,1,1,1,1,1029,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1029,80.62857142857143,8,5,1.0,Local rule-based fallback,232
16,28,1,1,1,1,1,1,1,1,1030,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,1030,91.0,8,5,1.0,Qwen teacher distillation,410
6,15,1,1,1,1,1,1,1,1,1030,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1030,80.68571428571428,8,5,1.0,Local rule-based fallback,234
14,25,1,1,1,1,1,1,1,1,1031,2,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,1031,88.85714285714286,8,5,1.0,Qwen teacher distillation,345
6,15,1,1,1,1,1,1,1,1,1031,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1031,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,30,1,1,1,1,1,1,1,1,1032,1,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,24,1032,87.0,8,5,1.0,Qwen teacher distillation,384
6,15,1,1,1,1,1,1,1,1,1032,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1032,80.68571428571428,8,5,1.0,Local rule-based fallback,234
16,32,1,1,1,1,1,1,1,1,1033,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,1033,91.0,8,5,1.0,Qwen teacher distillation,374
6,15,1,1,1,1,1,1,1,1,1033,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1033,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,27,1,1,1,1,1,1,1,1,1034,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,22,1034,91.0,8,5,1.0,Qwen teacher distillation,365
6,13,1,1,1,1,1,1,1,1,1034,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1034,80.4,8,5,1.0,Local rule-based fallback,224
15,21,1,1,1,1,1,1,1,1,1035,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,16,1035,95.74285714285715,8,5,1.0,Qwen teacher distillation,341
6,15,1,1,1,1,1,1,1,1,1035,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1035,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,33,1,1,1,1,1,1,1,1,1036,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,25,1036,91.0,8,5,1.0,Qwen teacher distillation,445
6,15,1,1,1,1,1,1,1,1,1036,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1036,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,29,1,1,1,1,1,1,1,1,1037,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1037,91.0,8,5,1.0,Qwen teacher distillation,373
6,12,1,1,1,1,1,1,1,1,1037,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1037,80.28571428571429,8,5,1.0,Local rule-based fallback,220
11,27,1,1,1,1,1,1,1,1,1038,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,12,1038,88.04761904761904,8,5,1.0,Qwen teacher distillation,305
6,14,1,1,1,1,1,1,1,1,1038,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1038,80.51428571428572,8,5,1.0,Local rule-based fallback,228
14,26,1,1,1,1,1,1,1,1,1039,6,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,1039,95.0,8,5,1.0,Qwen teacher distillation,374
